Name , lineage , region , country , division , location , Nextstrain_clade
'Bahrain/342177678/2021-05-28','B.1.617.2','Asia','Bahrain','Bahrain',na,'21A(Delta)'
'Bahrain/342182341/2021-05-28','B.1.617.2','Asia','Bahrain','Bahrain',na,'21A(Delta)'
'Bahrain/342182425/2021-05-28','B.1.617.2','Asia','Bahrain','Bahrain',na,'21A(Delta)'
'Bahrain/342240373/2021-06-07','B.1.617.2','Asia','Bahrain','Bahrain',na,'21A(Delta)'
'Bahrain/342241222/2021-06-08','B.1.617.2','Asia','Bahrain','Bahrain',na,'21A(Delta)'
'Bahrain/342282658/2021-06-18','AY.19','Asia','Bahrain','Bahrain',na,'21A(Delta)'
'Bahrain/342312061/2021-06-26','AY.25','Asia','Bahrain','Bahrain',na,'21A(Delta)'
'Bahrain/342312067/2021-06-25','B.1.617.2','Asia','Bahrain','Bahrain',na,'21A(Delta)'
'Bahrain/342312076/2021-06-25','B.1.617.2','Asia','Bahrain','Bahrain',na,'21A(Delta)'
'Bahrain/342312934/2021-06-26','B.1.617.2','Asia','Bahrain','Bahrain',na,'21A(Delta)'
'Bahrain/342314117/2021-06-26','B.1.617.2','Asia','Bahrain','Bahrain',na,'21A(Delta)'
'Bahrain/342314145/2021-06-26','B.1.617.2','Asia','Bahrain','Bahrain',na,'21A(Delta)'
'Bahrain/342328699/2021-07-01','B.1.617.2','Asia','Bahrain','Bahrain',na,'21A(Delta)'
'Bahrain/342331306/2021-07-02','B.1.617.2','Asia','Bahrain','Bahrain',na,'21A(Delta)'
'Bahrain/342331316/2021-07-02','B.1.617.2','Asia','Bahrain','Bahrain',na,'21A(Delta)'
'Bahrain/342331319/2021-07-02','B.1.617.2','Asia','Bahrain','Bahrain',na,'21A(Delta)'
'Bahrain/342331331/2021-07-02','B.1.617.2','Asia','Bahrain','Bahrain',na,'21A(Delta)'
'Bahrain/342331334/2021-07-02','B.1.617.2','Asia','Bahrain','Bahrain',na,'21A(Delta)'
'Bahrain/342331444/2021-07-02','B.1.617.2','Asia','Bahrain','Bahrain',na,'21A(Delta)'
'Bahrain/600184153/2021-07-16','B.1.617.2','Asia','Bahrain','Bahrain',na,'21A(Delta)'
'Bahrain/791255301/2021-06-01','B.1.617.2','Asia','Bahrain','Bahrain',na,'21A(Delta)'
'Bahrain/800111222/2021-05-30','B.1.617.2','Asia','Bahrain','Bahrain',na,'21A(Delta)'
'Bahrain/840047811/2021-04-05','B.1.617.2','Asia','Bahrain','Bahrain',na,'21A(Delta)'
'Bahrain/840048056/2021-04-09','B.1.617.2','Asia','Bahrain','Bahrain',na,'21A(Delta)'
'Bahrain/840056464/2021-04-10','AY.24','Asia','Bahrain','Bahrain',na,'21A(Delta)'
'Bahrain/840056868/2021-04-10','AY.24','Asia','Bahrain','Bahrain',na,'21A(Delta)'
'Bahrain/840056873/2021-04-10','B.1.617.2','Asia','Bahrain','Bahrain',na,'21A(Delta)'
'Bahrain/840056921/2021-04-10','B.1.617.2','Asia','Bahrain','Bahrain',na,'21A(Delta)'
'Bahrain/920227015/2021-05-21','B.1.617.2','Asia','Bahrain','Bahrain',na,'21A(Delta)'
'Bahrain/920843312/2021-04-05','B.1.617.2','Asia','Bahrain','Bahrain',na,'21A(Delta)'
'Bahrain/920845243/2021-04-06','B.1.617.2','Asia','Bahrain','Bahrain',na,'21A(Delta)'
'Bahrain/920856841/2021-04-10','B.1.617.2','Asia','Bahrain','Bahrain',na,'21A(Delta)'
'Bahrain/920857265/2021-04-09','AY.12','Asia','Bahrain','Bahrain',na,'21A(Delta)'
'Bahrain/920858661/2021-04-10','B.1.617.2','Asia','Bahrain','Bahrain',na,'21A(Delta)'
'Bahrain/920860248/2021-04-10','AY.24','Asia','Bahrain','Bahrain',na,'21A(Delta)'
'Bahrain/920861592/2021-04-10','B.1.617.2','Asia','Bahrain','Bahrain',na,'21A(Delta)'
'Bahrain/920965746/2021-05-14','B.1.617.2','Asia','Bahrain','Bahrain',na,'21A(Delta)'
'Bahrain/921000123/2021-05-28','B.1.617.2','Asia','Bahrain','Bahrain',na,'21A(Delta)'
'Bahrain/921007640_S108_L001/2021-06-02','B.1.617.2','Asia','Bahrain','Bahrain',na,'21A(Delta)'
'Bahrain/921069379/2021-06-26','B.1.617.2','Asia','Bahrain','Bahrain',na,'21A(Delta)'
'Bahrain/921069395/2021-06-26','B.1.617.2','Asia','Bahrain','Bahrain',na,'21A(Delta)'
'Bahrain/921075725/2021-06-28','B.1.617.2','Asia','Bahrain','Bahrain',na,'21A(Delta)'
'Bahrain/921079820/2021-06-29','B.1.617.2','Asia','Bahrain','Bahrain',na,'21A(Delta)'
'Bahrain/921080211/2021-06-29','B.1.617.2','Asia','Bahrain','Bahrain',na,'21A(Delta)'
'Bahrain/921080317/2021-06-29','B.1.617.2','Asia','Bahrain','Bahrain',na,'21A(Delta)'
'Bahrain/921092382/2021-07-02','B.1.617.2','Asia','Bahrain','Bahrain',na,'21A(Delta)'
'Bahrain/921092918/2021-07-02','B.1.617.2','Asia','Bahrain','Bahrain',na,'21A(Delta)'
'Bahrain/921132915/2021-07-02','AY.12','Asia','Bahrain','Bahrain',na,'21A(Delta)'
'Bahrain/921133346/2021-07-12','B.1.617.2','Asia','Bahrain','Bahrain',na,'21A(Delta)'
'Bahrain/921145290/2021-07-15','B.1.617.2','Asia','Bahrain','Bahrain',na,'21A(Delta)'
'Bahrain/921145595/2021-07-15','B.1.617.2','Asia','Bahrain','Bahrain',na,'21A(Delta)'
'Bahrain/921146602/2021-07-15','B.1.617.2','Asia','Bahrain','Bahrain',na,'21A(Delta)'
'Bahrain/921149464/2021-07-15','B.1.617.2','Asia','Bahrain','Bahrain',na,'21A(Delta)'
'Bahrain/970312498/2021-04-08','B.1.617.2','Asia','Bahrain','Bahrain',na,'21A(Delta)'
'Bahrain/NPS-4/2021-05-20','AY.12','Asia','Bahrain','Bahrain',na,'21A(Delta)'
'Bahrain/NPS-6/2021-05-03','B.1.617.2','Asia','Bahrain','Bahrain',na,'21A(Delta)'
'Bahrain/NPS/2021-05-16','AY.24','Asia','Bahrain','Bahrain',na,'21A(Delta)'
'Bahrain/USAFSAM-S3260/2021-05-15','B.1.617.2','Asia','Bahrain','Bahrain',na,'21A(Delta)'
'Bangladesh/BCSIR-DU-32/2021-07-01','B.1.617.2','Asia','Bangladesh','Dhaka','Gulshan','21A(Delta)'
'Bangladesh/BCSIR-DU-45/2021-07-06','B.1.617.2','Asia','Bangladesh','Dhaka','Badda','21A(Delta)'
'Bangladesh/BCSIR-NILMRC-824/2021-06-16','B.1.617.2','Asia','Bangladesh','Rajshahi','Chapai','21A(Delta)'
'Bangladesh/BSMMU_Laila_26/2021-06-29','B.1.617.2','Asia','Bangladesh','Dhaka',na,'21A(Delta)'
'Bangladesh/BSMMU_Laila_71/2021-06-29','AY.12','Asia','Bangladesh','Rangpur',na,'21A(Delta)'
'Bangladesh/BSMMU_Laila_74/2021-06-29','B.1.617.2','Asia','Bangladesh','Rangpur',na,'21A(Delta)'
'Bangladesh/BSMMU_Laila_82/2021-06-29','B.1.617.2','Asia','Bangladesh','Rangpur',na,'21A(Delta)'
'Bangladesh/BSMMU_Laila_88/2021-06-29','AY.12','Asia','Bangladesh','Rangpur',na,'21A(Delta)'
'Bangladesh/CHRF-0414/2021-06-23','AY.10','Asia','Bangladesh','Dhaka','Gazipur','21A(Delta)'
'Bangladesh/CHRF-0453/2021-07-05','B.1.617.2','Asia','Bangladesh','Rajshahi','Rajshahi','21A(Delta)'
'Bangladesh/CHRF-0476/2021-07-03','B.1.617.2','Asia','Bangladesh','Dhaka','Dhaka','21A(Delta)'
'Bangladesh/CHRF-0502/2021-07-17','AY.10','Asia','Bangladesh','Dhaka','Dhaka','21A(Delta)'
'Bangladesh/CHRF-0503/2021-07-18','AY.20','Asia','Bangladesh','Dhaka','Dhaka','21A(Delta)'
'Bangladesh/icddrb-0017/2021-05-11','B.1.617.2','Asia','Bangladesh','Dhaka',na,'21A(Delta)'
'Bangladesh/icddrb-0057/2021-05-17','B.1.617.2','Asia','Bangladesh','Dhaka','Jatrabari','21A(Delta)'
'Bangladesh/icddrb-066547/2021-05-29','B.1.617.2','Asia','Bangladesh','Dhaka','PangshaUpazila','21A(Delta)'
'Bangladesh/icddrb-1210504023/2021-05-29','B.1.617.2','Asia','Bangladesh','Rajshahi',na,'21A(Delta)'
'Bangladesh/icddrb-1210509004/2021-05-05','B.1.617.2','Asia','Bangladesh','Khulna',na,'21A(Delta)'
'Bangladesh/icddrb-1210609003/2021-06-02','B.1.617.2','Asia','Bangladesh','Khulna',na,'21A(Delta)'
'Bangladesh/icddrb-1210609015/2021-06-05','B.1.617.2','Asia','Bangladesh','Khulna',na,'21A(Delta)'
'Bangladesh/icddrb-8822/2021-07-05','AY.12','Asia','Bangladesh','Dhaka','Rampura','21A(Delta)'
'Bangladesh/icddrb-9001/2021-07-16','AY.21','Asia','Bangladesh','Dhaka','WestNakhalpara','21A(Delta)'
'Bangladesh/icddrb-CGH-CU-3698/2021-06-13','B.1.617.2','Asia','Bangladesh','Chattogram',na,'21A(Delta)'
'Bangladesh/icddrb-CMOSH-CU-20210703-0024/2021-07-03','B.1.617.2','Asia','Bangladesh','Chattogram',na,'21A(Delta)'
'Bangladesh/icddrb-CMOSH-CU-20210706-0027/2021-07-07','B.1.617.2','Asia','Bangladesh','Chattogram',na,'21A(Delta)'
'Bangladesh/icddrb-CMOSH-CU-20210707-0020/2021-07-07','B.1.617.2','Asia','Bangladesh','Chattogram',na,'21A(Delta)'
'Bangladesh/icddrb-GEB-CU-66/2021-05-23','B.1.617.2','Asia','Bangladesh','Chattogram','Fatikchari','21A(Delta)'
'Bangladesh/IEDCR-180053/2021-04-27','B.1.617.2','Asia','Bangladesh','Dhaka',na,'21A(Delta)'
'Bangladesh/IEDCR-AFIP-001/2021-04-29','B.1.617.2','Asia','Bangladesh','Dhaka','Cantonment','21A(Delta)'
'Bangladesh/IEDCR-AFIP-003/2021-04-29','B.1.617.2','Asia','Bangladesh','Dhaka','Cantonment','21A(Delta)'
'Bangladesh/IEDCR-DJ-002/2021-04-29','B.1.617.2','Asia','Bangladesh','Rangpur','Dinajpur','21A(Delta)'
'Bangladesh/IEDCR-JS002/2021-04-28','AY.4','Asia','Bangladesh','Khulna','Jhenaidah','21A(Delta)'
'Bangladesh/IEDCR-JS003/2021-04-28','B.1.617.2','Asia','Bangladesh','Khulna',na,'21A(Delta)'
'Bangladesh/IEDCR-OIS-0016/2021-05-12','B.1.617.2','Asia','Bangladesh','Dhaka',na,'21A(Delta)'
'Bangladesh/IEDCR-OIS-0034/2021-05-22','B.1.617.2','Asia','Bangladesh','Khulna','Chuadanga','21A(Delta)'
'Bangladesh/IEDCR-OIS-0049/2021-05-18','B.1.617.2','Asia','Bangladesh','Khulna','Bagerhat','21A(Delta)'
'Bangladesh/IEDCR-OIS-0070/2021-05-18','AY.25','Asia','Bangladesh','Barishal','Pirojpur','21A(Delta)'
'Bangladesh/IEDCR-OIS-0266/2021-06-20','B.1.617.2','Asia','Bangladesh','Rangpur','Dinajpur','20A'
'Bangladesh/IEDCR-OIS-0270/2021-06-20','AY.10','Asia','Bangladesh','Rangpur','Dinajpur','20A'
'Bangladesh/IEDCR-OIS-0278/2021-06-21','AY.10','Asia','Bangladesh','Rangpur','Thakurgaon','21A(Delta)'
'Bangladesh/IEDCR-OIS-105/2021-05-28','B.1.617.2','Asia','Bangladesh','Dhaka','Gopalgonj','21A(Delta)'
'Bangladesh/IEDCR-OIS-114/2021-05-28','B.1.617.2','Asia','Bangladesh','Dhaka','Gopalgonj','21A(Delta)'
'Bangladesh/IEDCR-OIS-235/2021-06-16','AY.4','Asia','Bangladesh','Sylhet',na,'21A(Delta)'
'Bangladesh/IEDCR-V-15/2021-05-13','B.1.617.2','Asia','Bangladesh','Rajshahi','Chapainawabgonj','21A(Delta)'
'Bangladesh/IEDCR-V-16/2021-05-13','B.1.617.2','Asia','Bangladesh','Rajshahi','Chapainawabgonj','21A(Delta)'
'Bangladesh/JS004/2021-04-28','B.1.617.2','Asia','Bangladesh','Barishal',na,'21A(Delta)'
'Bangladesh/JUST-GC311-04/2021-05-06','B.1.617.2','Asia','Bangladesh','Khulna','Jashore','21A(Delta)'
'Bangladesh/JUST-GCInd-06/2021-04-27','AY.23','Asia','Bangladesh','Khulna','Jashore','21A(Delta)'
'Bangladesh/PRTC-CVASU-BCSIR-19/2021-07-13','B.1.617.2','Asia','Bangladesh','Chattogram','Hathazari','21A(Delta)'
'Bangladesh/PRTC-CVASU-BCSIR-32/2021-07-03','B.1.617.2','Asia','Bangladesh','Chattogram','Chandgaon','21A(Delta)'
'Bangladesh/PRTC-CVASU-BCSIR-38/2021-07-13','AY.4','Asia','Bangladesh','Chattogram','Hathazari','21A(Delta)'
'Barbados/67294/2021-05-04','B.1.617.2','NorthAmerica','Barbados','Barbados',na,'21A(Delta)'
'Barbados/67697/2021-04-25','AY.25','NorthAmerica','Barbados','Barbados',na,'21A(Delta)'
'Barbados/71164/2021-05-24','B.1.617.2','NorthAmerica','Barbados','Barbados',na,'21A(Delta)'
'Barbados/76426/2021-07-03','AY.11','NorthAmerica','Barbados','Barbados',na,'21A(Delta)'
'Barbados/76427/2021-07-03','AY.11','NorthAmerica','Barbados','Barbados',na,'21A(Delta)'
'Belgium/Aalst-OLVZ-8078890/2021-04-21','B.1.617.2','Europe','Belgium','Belgium',na,'21A(Delta)'
'Belgium/Aalst-OLVZ-8151491/2021-06-10','AY.4','Europe','Belgium','Halle-Vilvoorde','Asse','21A(Delta)'
'Belgium/Aalst-OLVZ-8164876/2021-06-19','B.1.617.2','Europe','Belgium','Aalst','Ninove','21A(Delta)'
'Belgium/AZDelta-02041-2133R/2021-08-19','B.1.617.2','Europe','Belgium','Veurne','DePanne','21A(Delta)'
'Belgium/AZDelta-03731-2131R/2021-08-06','AY.4','Europe','Belgium','Kortrijk','Tiegem','21A(Delta)'
'Belgium/AZDelta-03846-2133R/2021-08-19','B.1.617.2','Europe','Belgium','Kortrijk','Waregem','21A(Delta)'
'Belgium/AZDelta-04782-2127R/2021-07-08','AY.4','Europe','Belgium','Veurne',na,'21A(Delta)'
'Belgium/AZDelta-05226-2132R/2021-08-16','B.1.617.2','Europe','Belgium','Roeselare',na,'21A(Delta)'
'Belgium/AZKLINA121-153736/2021-06-29','B.1.617.2','Europe','Belgium','Antwerpen',na,'21A(Delta)'
'Belgium/Briant-12114112301/2021-08-17','AY.7.2','Europe','Belgium','Antwerpen',na,'21A(Delta)'
'Belgium/CHUNamur13404860/2021-05-29','B.1.617.2','Europe','Belgium','Namur',na,'21A(Delta)'
'Belgium/CHUNamur13527757/2021-08-02','B.1.617.2','Europe','Belgium','Namur',na,'21A(Delta)'
'Belgium/Jessa_11-2117-004267/2021-04-28','B.1.617.2','Europe','Belgium','Hasselt',na,'21A(Delta)'
'Belgium/Jessa_11-2129-001209ZOL/2021-07-19','AY.4','Europe','Belgium','LimburgBE',na,'21A(Delta)'
'Belgium/Jessa_55-2128-001499/2021-07-15','B.1.617.2','Europe','Belgium','LimburgBE',na,'21A(Delta)'
'Belgium/Jessa_55-2131-000427/2021-08-03','B.1.617.2','Europe','Belgium','LimburgBE',na,'21A(Delta)'
'Belgium/Jessa_55-2132-000951/2021-08-12','B.1.617.2','Europe','Belgium','LimburgBE',na,'21A(Delta)'
'Belgium/MBLG67396/2021-04-29','B.1.617.2','Europe','Belgium','Brussels',na,'21A(Delta)'
'Belgium/MBLGOT421885/2021-07-11','B.1.617.2','Europe','Belgium','Brussels',na,'21A(Delta)'
'Belgium/MBLGPF000107/2021-06-21','B.1.617.2','Europe','Belgium','Brussels',na,'21A(Delta)'
'Belgium/MBLGPF036341/2021-07-07','B.1.617.2','Europe','Belgium','Brussels',na,'21A(Delta)'
'Belgium/MBLGPF324634/2021-07-05','AY.9','Europe','Belgium','Brussels',na,'21A(Delta)'
'Belgium/MBLGPF440449/2021-07-19','B.1.617.2','Europe','Belgium','Brussels',na,'21A(Delta)'
'Belgium/MBLGPF711311/2021-06-03','B.1.617.2','Europe','Belgium','BrabantWallon',na,'21A(Delta)'
'Belgium/rega-10211/2021-05-22','B.1.617.2','Europe','Belgium','Brussels','Molenbeek-Saint-Jean','21A(Delta)'
'Belgium/rega-10445/2021-05-28','B.1.617.2','Europe','Belgium','Nivelles',na,'21A(Delta)'
'Belgium/rega-10553/2021-05-30','B.1.617.2','Europe','Belgium','Brussels','Saint-GillesBE','21A(Delta)'
'Belgium/rega-10706/2021-06-09','B.1.617.2','Europe','Belgium','Antwerpen','Deurne(Antwerpen)','21A(Delta)'
'Belgium/rega-10987/2021-04-10','B.1.617.2','Europe','Belgium','Nivelles','Villers-la-Ville','21A(Delta)'
'Belgium/rega-11544/2021-06-26','B.1.617.2','Europe','Belgium','Leuven','Kessel-Lo','21A(Delta)'
'Belgium/rega-7011/2021-04-08','B.1.617.2','Europe','Belgium','Brussels','Berchem-Sainte-Agathe','21A(Delta)'
'Belgium/rega-7211/2021-04-20','B.1.617.2','Europe','Belgium','Leuven',na,'21A(Delta)'
'Belgium/rega-7212/2021-04-20','B.1.617.2','Europe','Belgium','Leuven',na,'21A(Delta)'
'Belgium/rega-7220/2021-04-22','B.1.617.2','Europe','Belgium','Aalst',na,'21A(Delta)'
'Belgium/rega-7222/2021-04-22','B.1.617.2','Europe','Belgium','Aalst',na,'21A(Delta)'
'Belgium/rega-7223/2021-04-22','B.1.617.2','Europe','Belgium','Aalst',na,'21A(Delta)'
'Belgium/rega-7224/2021-04-22','B.1.617.2','Europe','Belgium','Aalst',na,'21A(Delta)'
'Belgium/rega-7243/2021-04-14','B.1.617.2','Europe','Belgium','Leuven','Heverlee','21A(Delta)'
'Belgium/rega-7814/2021-04-26','AY.24','Europe','Belgium','Mechelen','Heist-op-den-Berg','21A(Delta)'
'Belgium/rega-7884/2021-04-27','AY.5','Europe','Belgium','Aalst',na,'21A(Delta)'
'Belgium/rega-8554/2021-04-30','B.1.617.2','Europe','Belgium','Aalst',na,'21A(Delta)'
'Belgium/rega-8559/2021-04-30','B.1.617.2','Europe','Belgium','Leuven',na,'21A(Delta)'
'Belgium/rega-8988/2021-05-07','B.1.617.2','Europe','Belgium','Mechelen','Wiekevorst','21A(Delta)'
'Belgium/rega-9670/2021-05-18','B.1.617.2','Europe','Belgium','Leuven','Zichem','21A(Delta)'
'Belgium/SJ4420053/2021-08-04','B.1.617.2','Europe','Belgium','Brugge','Heist','21A(Delta)'
'Belgium/UGent-7365/2021-06-14','B.1.617.2','Europe','Belgium','Gent',na,'21A(Delta)'
'Belgium/ULG-14654/2021-04-13','B.1.617.2','Europe','Belgium','Brussels',na,'21A(Delta)'
'Belgium/ULG-15195/2021-04-30','B.1.617.2','Europe','Belgium','Brussels',na,'21A(Delta)'
'Belgium/ULG-16228/2021-05-28','B.1.617.2','Europe','Belgium','Liège',na,'21A(Delta)'
'Belgium/ULG-16288/2021-05-30','B.1.617.2','Europe','Belgium','Liège',na,'21A(Delta)'
'Belgium/ULG-16289/2021-05-30','AY.10','Europe','Belgium','Liège',na,'21A(Delta)'
'Belgium/ULG-16292/2021-05-30','B.1.617.2','Europe','Belgium','Liège',na,'21A(Delta)'
'Belgium/ULG-16311/2021-06-01','B.1.617.2','Europe','Belgium','Hainaut',na,'21A(Delta)'
'Belgium/ULG-16383/2021-06-07','B.1.617.2','Europe','Belgium','Brussels',na,'21A(Delta)'
'Belgium/ULG-16396/2021-06-09','B.1.617.2','Europe','Belgium','Liège',na,'21A(Delta)'
'Belgium/ULG-16446/2021-06-07','B.1.617.2','Europe','Belgium','Liège',na,'21A(Delta)'
'Belgium/ULG-16450/2021-06-09','B.1.617.2','Europe','Belgium','Liège',na,'21A(Delta)'
'Belgium/ULG-16455/2021-06-08','B.1.617.2','Europe','Belgium','Liège',na,'21A(Delta)'
'Belgium/ULG-16726/2021-06-28','B.1.617.2','Europe','Belgium','Brussels',na,'21A(Delta)'
'Belgium/ULG-16854/2021-07-06','B.1.617.2','Europe','Belgium','Brussels',na,'21A(Delta)'
'Belgium/ULG-17632/2021-08-02','B.1.617.2','Europe','Belgium','Hainaut',na,'21A(Delta)'
'Belgium/ULG-17713/2021-08-04','B.1.617.2','Europe','Belgium','Liège',na,'21A(Delta)'
'Belgium/ULG-17719/2021-08-03','B.1.617.2','Europe','Belgium','Brussels',na,'21A(Delta)'
'Belgium/ULG-17968/2021-08-10','AY.5','Europe','Belgium','Liège',na,'21A(Delta)'
'Belgium/ULG-17980/2021-08-11','AY.5','Europe','Belgium','Brussels',na,'21A(Delta)'
'Belgium/UMONS-P02-09936-01/2021-05-31','B.1.617.2','Europe','Belgium','Hainaut',na,'21A(Delta)'
'Belgium/UZA-UA-248101010/2021-05-12','B.1.617.2','Europe','Belgium','Antwerpen','Deurne(Antwerpen)','21A(Delta)'
'Belgium/UZA-UA-25018433/2021-06-27','B.1.617.2','Europe','Belgium','Brussels','Schaerbeek','21A(Delta)'
'Belgium/UZA-UA-31129188/2021-05-03','B.1.617.2','Europe','Belgium','Halle-Vilvoorde','Relegem','21A(Delta)'
'Belgium/UZA-UA-CV2115744802/2021-05-01','B.1.617.2','Europe','Belgium','Belgium',na,'21A(Delta)'
'Belgium/UZA-UA-CV2151383006/2021-08-06','B.1.617.2','Europe','Belgium','Antwerpen','Merksem','21A(Delta)'
'Belgium/UZA-UA-CV2259621363/2021-07-11','B.1.617.2','Europe','Belgium','Antwerpen',na,'21A(Delta)'
'Belgium/UZA-UA-CV2262729104/2021-07-17','AY.4','Europe','Belgium','Antwerpen','Wilrijk','21A(Delta)'
'Belgium/UZA-UA-CV2271282884/2021-06-28','B.1.617.2','Europe','Belgium','Antwerpen',na,'21A(Delta)'
'Belgium/UZA-UA-CV2297375682/2021-08-02','AY.12','Europe','Belgium','Hasselt','Binderveld','21A(Delta)'
'Belgium/ZNA_21492136/2021-06-27','B.1.617.2','Europe','Belgium','Antwerpen',na,'21A(Delta)'
'Belgium/ZNA_21597645/2021-07-30','B.1.617.2','Europe','Belgium','Antwerpen','Wilrijk','21A(Delta)'
'Bonaire/BQ-RIVM-45057/2021-07-08','B.1.617.2','SouthAmerica','Bonaire','Bonaire',na,'21A(Delta)'
'Bonaire/BQ-RIVM-46527/2021-07-14','AY.9','SouthAmerica','Bonaire','Bonaire',na,'21A(Delta)'
'Bonaire/BQ-RIVM-46539/2021-07-14','AY.9','SouthAmerica','Bonaire','Bonaire',na,'21A(Delta)'
'Bonaire/BQ-RIVM-46551/2021-07-14','B.1.617.2','SouthAmerica','Bonaire','Bonaire',na,'21A(Delta)'
'Bonaire/BQ-RIVM-46614/2021-07-19','B.1.617.2','SouthAmerica','Bonaire','Bonaire',na,'21A(Delta)'
'Bonaire/BQ-RIVM-46623/2021-07-15','AY.9','SouthAmerica','Bonaire','Bonaire',na,'21A(Delta)'
'Bonaire/BQ-RIVM-46624/2021-07-17','AY.4','SouthAmerica','Bonaire','Bonaire',na,'21A(Delta)'
'Bonaire/BQ-RIVM-46646/2021-07-15','AY.9','SouthAmerica','Bonaire','Bonaire',na,'21A(Delta)'
'Bonaire/BQ-RIVM-46669/2021-07-18','AY.9','SouthAmerica','Bonaire','Bonaire',na,'21A(Delta)'
'Bonaire/BQ-RIVM-49083/2021-07-25','AY.9','SouthAmerica','Bonaire','Bonaire',na,'21A(Delta)'
'Bonaire/BQ-RIVM-49106/2021-07-26','AY.9','SouthAmerica','Bonaire','Bonaire',na,'21A(Delta)'
'Bonaire/BQ-RIVM-49126/2021-07-27','AY.9','SouthAmerica','Bonaire','Bonaire',na,'21A(Delta)'
'Bonaire/BQ-RIVM-49138/2021-07-28','B.1.617.2','SouthAmerica','Bonaire','Bonaire',na,'21A(Delta)'
'BosniaandHerzegovina/AGC14067/2021-06-28','B.1.617.2','Europe','BosniaandHerzegovina','Herzegowina-Neretva','Medjugorje','21A(Delta)'
'BosniaandHerzegovina/AGCOB6080/2021-07-22','B.1.617.2','Europe','BosniaandHerzegovina','Sarajevo',na,'21A(Delta)'
'BosniaandHerzegovina/KCUS70865/2021-06-08','B.1.617.2','Europe','BosniaandHerzegovina','Cazin',na,'21A(Delta)'
'BosniaandHerzegovina/KCUS73011/2021-06-17','B.1.617.2','Europe','BosniaandHerzegovina','Una-Sana','VelikaKladuša','21A(Delta)'
'BosniaandHerzegovina/KCUS73041/2021-06-17','B.1.617.2','Europe','BosniaandHerzegovina','Sarajevo',na,'21A(Delta)'
'BosniaandHerzegovina/KCUS73198/2021-06-18','B.1.617.2','Europe','BosniaandHerzegovina','Una-Sana','VelikaKladuša','21A(Delta)'
'BosniaandHerzegovina/KCUS73225/2021-06-18','B.1.617.2','Europe','BosniaandHerzegovina','Sarajevo',na,'21A(Delta)'
'BosniaandHerzegovina/KCUS73663/2021-06-20','B.1.617.2','Europe','BosniaandHerzegovina','Sarajevo',na,'21A(Delta)'
'BosniaandHerzegovina/KCUS74307/2021-06-23','B.1.617.2','Europe','BosniaandHerzegovina','Cazin',na,'21A(Delta)'
'BosniaandHerzegovina/KCUS74308/2021-06-23','B.1.617.2','Europe','BosniaandHerzegovina','Cazin',na,'21A(Delta)'
'BosniaandHerzegovina/KCUS74837/2021-06-25','B.1.617.2','Europe','BosniaandHerzegovina','Vogosca',na,'21A(Delta)'
'BosniaandHerzegovina/KCUS76093/2021-07-01','B.1.617.2','Europe','BosniaandHerzegovina','Sarajevo',na,'21A(Delta)'
'BosniaandHerzegovina/KCUS76266/2021-07-02','B.1.617.2','Europe','BosniaandHerzegovina','Sarajevo',na,'21A(Delta)'
'BosniaandHerzegovina/KCUS76321/2021-07-03','B.1.617.2','Europe','BosniaandHerzegovina','Cazin',na,'21A(Delta)'
'BosniaandHerzegovina/ML1168/2021-07-22','B.1.617.2','Europe','BosniaandHerzegovina','Herzegowina-Neretva','Capljina','21A(Delta)'
'BosniaandHerzegovina/VFS-UNSA-LMGFI034/2021-07-01','B.1.617.2','Europe','BosniaandHerzegovina','Mostar',na,'21A(Delta)'
